Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence,Start Time,End Time
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,284.0,,It was that woman who turned,It was that woman who turned,00:19:27.150,00:19:31.520
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,285.0,,"And in return, you always hated her,","And in return, you always hated her,",00:19:31.520,00:19:36.200
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,286.0,,And what did she do in return? Nothing.,And what did she do in return?  Nothing.,00:19:36.200,00:19:39.040
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,287.0,,Nothing but surrender to you.,Nothing but surrender to you.,00:19:39.040,00:19:42.160
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,288.0,,She is a much bigger person than you!,She is a much bigger person than you!,00:19:42.160,00:19:44.370
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,289.0,,"She has taught me so much,","She has taught me so much,",00:19:44.370,00:19:46.480
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,290.0,,"gave me such good upbringing, and made","given me such a good upbringing, and made me",00:19:46.480,00:19:51.880
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,291.0,,But you never did any of that.,But you never did any of that.,00:19:51.880,00:19:54.090
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,292.0,,"I’m really sorry to say this,","I'm really sorry to say this,",00:19:54.090,00:19:58.970
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,293.0,,"You are an extremely self-centered,","You are an extremely self-centered,",00:19:58.970,00:20:02.360
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,294.0,,"ungrateful, and selfish person.","ungrateful, and selfish person.",00:20:02.360,00:20:04.480
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,295.0,,And do you know,And do you know,00:20:04.480,00:20:06.800
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,296.0,,You think every person,You think every person,00:20:06.800,00:20:10.570
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,297.0,,You’re a sadist.,You're a sadist.,00:20:10.570,00:20:12.810
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,298.0,,"You can’t be happy yourself,","You can't be happy yourself,",00:20:12.810,00:20:16.480
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,299.0,,even if it’s your own child.,even if it's your own child.,00:20:16.480,00:20:18.930
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,300.0,,"Shahzar, son, calm down and speak sensibly.","Shahzar, son, calm down and speak sensibly.",00:20:18.930,00:20:22.040
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,301.0,,How can I stay calm?,How can I stay calm?,00:20:22.040,00:20:23.150
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,302.0,,"I can't stay sane in this madhouse,","I can't stay sane in this madhouse,",00:20:23.150,00:20:27.780
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,303.0,,That's why I've made a decision.,That's why I've made a decision.,00:20:27.780,00:20:29.550
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,304.0,,"If his behavior doesn't change,","If his behavior doesn't change, I",00:20:29.550,00:20:33.070
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,305.0,,"As soon as the morning comes,","As soon as the morning comes,",00:20:33.070,00:20:37.470
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,306.0,,So you'll rest after licking stones,So you'll rest after licking stones,00:20:37.470,00:20:41.270
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,307.0,,"If you think so, then yes,","If you think so, then yes,",00:20:41.270,00:20:44.120
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,308.0,,Then what are you waiting?,So what are you waiting for?,00:20:44.120,00:20:47.550
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,309.0,,Why are you waiting for the morning?,Why are you waiting for the morning?,00:20:47.550,00:20:49.080
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,310.0,,Leave this house right now.,Leave this house right now.,00:20:49.080,00:20:51.820
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,311.0,,"And if you don’t leave yourself, I’ll call","And if you don't leave yourself, I'll call",00:20:51.820,00:21:01.350
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,312.0,,I won’t need that.,I won't need that.,00:21:01.350,00:21:04.970
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,313.0,,"I’m your son, Dad.","I'm your son, Dad.",00:21:04.970,00:21:07.670
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,314.0,,I’m leaving on my own.,I'm leaving on my own.,00:21:07.670,00:21:09.520
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,315.0,,And I won’t ever come back.,And I won't ever come back.,00:21:09.520,00:21:10.860
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,316.0,,- Shahzar!,- Shahzar!,00:21:10.860,00:21:12.210
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,317.0,,- Shahzar!,- Shahzar!,00:21:12.210,00:21:13.270
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,318.0,,"- Shahnawaz, he's leaving, stop him!","- Shahnawaz, he's leaving, stop him!",00:21:13.270,00:21:15.630
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,319.0,,"- Stop him, he's leaving!","- Stop him, he's leaving!",00:21:15.630,00:21:18.390
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,320.0,,He’ll be outside for a few days. Once,He'll be outside for a few days.  Once,00:21:18.390,00:21:22.400
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,321.0,,All his fantasies of love will fade away.,All his fantasies of love will fade away.,00:21:22.400,00:21:25.200
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,322.0,,They've been flaunting,They've been flaunting,00:21:25.200,00:21:28.000
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,323.0,,When he goes to ask for her hand,When he goes to ask for her hand,00:21:28.000,00:21:52.900
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,324.0,,What-- what have you done?,What-- what have you done?,00:21:52.900,00:21:55.490
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,325.0,,- You’ve thrown your son out of the house.,- You've thrown your son out of the house.,00:21:55.490,00:21:59.120
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,326.0,,he left on his own.,He left on his own.,00:21:59.120,00:22:01.520
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,327.0,,He wants to waste my hard-earned wealth,He wants to waste my hard-earned wealth,00:22:01.520,00:22:04.540
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,328.0,,How could he even think of bringing,How could he even think of bringing,00:22:04.540,00:22:10.230
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,329.0,,Everyone knows about his bad reputation.,Everyone knows about his bad reputation.,00:22:10.230,00:22:12.520
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,330.0,,"You're right, but this wasn’t the solution.","You're right, but this wasn't the solution.",00:22:12.520,00:22:15.720
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,331.0,,Now he has the chance. He’ll go for a,Now he has the chance.  He'll go for a,00:22:15.720,00:22:19.040
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,332.0,,What lesson will you teach him? Nothing!,What lesson will you teach him?  Nothing!,00:22:19.040,00:22:22.060
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,333.0,,"I only told you to reject the proposal,","I only told you to reject the proposal,",00:22:22.060,00:22:26.300
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,334.0,,Your anger and rashness,Your anger and rashness,00:22:26.300,00:22:30.570
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,335.0,,But you don't understand!,But you don't understand!,00:22:30.570,00:22:50.700
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,336.0,,Listen.,Listen.,00:22:50.700,00:22:53.750
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,337.0,,How is she?,How is she?,00:22:53.750,00:22:55.220
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,338.0,,Did she eat?,Did she eat?,00:22:55.220,00:22:58.540
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,339.0,,What do you expect after punishing,What do you expect after punishing,00:22:58.540,00:23:03.320
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,340.0,,Do you not know about Rameen?,Don't you know about Rameen?,00:23:03.320,00:23:05.430
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,341.0,,How do you think she'll be?,How do you think she'll be?,00:23:05.430,00:23:06.640
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,342.0,,I’m doing this for her good.,I'm doing this for her good.,00:23:06.640,00:23:10.170
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,343.0,,"Umar, how can I understand you","Umar, how can I understand you",00:23:10.170,00:23:12.180
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,344.0,,when you never gave me,when you never gave me,00:23:12.180,00:23:15.770
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,345.0,,Share it with me or don't you trust me?,Share it with me or don't you trust me?,00:23:15.770,00:23:18.730
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,346.0,,"Oh, I trust you more than myself.","Oh, I trust you more than myself.",00:23:18.730,00:23:21.500
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,347.0,,But why are you not understanding me.,But why are you not understanding me?,00:23:21.500,00:23:27.180
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,348.0,,But I have some reservations,But I have some reservations,00:23:27.180,00:23:32.500
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,349.0,,They are beyond our means.,They are beyond our means.,00:23:32.500,00:23:34.540
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,350.0,,"His mother is very arrogant,","His mother is very arrogant,",00:23:34.540,00:23:37.710
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,351.0,,How can such a woman be a,How can such a woman be a,00:23:37.710,00:23:40.720
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,352.0,,What don't we have?,What don't we have?,00:23:40.720,00:23:41.980
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,353.0,,We'll give our daughter,We will give our daughter,00:23:41.980,00:23:44.380
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,354.0,,"Fine, we gave her everything, and yet","Fine, we gave her everything, and yet",00:23:44.380,00:23:50.280
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,355.0,,That's it! I've said it.,That's it!  I've said it.,00:23:50.280,00:23:51.810
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,356.0,,Mr. Manzoor is coming in two days,Mr.  Manzoor is coming in two days,00:23:51.810,00:23:55.660
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,357.0,,"I'm sorry, Umar.","I'm sorry, Umar.",00:23:55.660,00:23:58.530
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,358.0,,I can’t support you on this.,I can't support you on this.,00:23:58.530,00:24:00.460
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,359.0,,Because I don’t agree with this.,Because I don't agree with this.,00:24:00.460,00:24:02.880
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,360.0,,"Fine, you rejected Shahzar's proposal.","Fine, you rejected Shahzar's proposal.",00:24:02.880,00:24:05.980
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,361.0,,But you’re going to force your only,But you're going to force your only,00:24:05.980,00:24:11.550
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,362.0,,Rash decisions always lead to mistakes.,Rash decisions always lead to mistakes.,00:24:11.550,00:24:17.480
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,363.0,,Me-- Mehr!,Me-- Mehr!,00:24:17.480,00:24:30.510
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,364.0,,I’m really shocked,I'm really shocked,00:24:30.510,00:24:34.120
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,365.0,,He threw his only son out of the house,He threw his only son out of the house,00:24:34.120,00:24:37.980
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,366.0,,Mr. Umar anyway belongs,Mr.  Umar anyway belongs,00:24:37.980,00:24:41.100
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,367.0,,I’ve heard great things about him.,I've heard great things about him.,00:24:41.100,00:24:43.260
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,368.0,,Then what are your dad's objections?,Then what are your dad's objections?,00:24:43.260,00:24:45.580
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,369.0,,He's just being stubborn.,He's just being stubborn.,00:24:45.580,00:24:48.300
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,370.0,,And you know he always goes against things,And you know he always goes against things that,00:24:48.300,00:24:53.680
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,371.0,,I don't understand.,I don't understand.,00:24:53.680,00:24:56.010
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,372.0,,Is there any father in this world who would,Is there any father in this world who would,00:24:56.010,00:25:01.910
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,373.0,,It's unbelievable.,It's unbelievable.,00:25:01.910,00:25:03.360
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,374.0,,Don’t lose hope.,Don't lose hope.,00:25:03.360,00:25:04.640
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,375.0,,"In a few days, he’ll soften.","In a few days, he'll soften.",00:25:04.640,00:25:08.500
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,376.0,,Maybe it's because,Maybe it's because,00:25:08.500,00:25:10.000
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,377.0,,which is why you don't know about my dad.,which is why you don't know about my dad.,00:25:10.000,00:25:13.910
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,378.0,,He's a very stubborn man,He's a very stubborn man,00:25:13.910,00:25:17.440
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,379.0,,But I'm also his son.,But I'm also his son.,00:25:17.440,00:25:19.800
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,380.0,,I'll see how long he can stay stubborn for.,I'll see how long he can stay stubborn for.,00:25:19.800,00:25:22.480
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,381.0,,I’ve made my decision.,I've made my decision.,00:25:22.480,00:25:25.320
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,382.0,,"I’ll marry only Rameen,","I'll marry only Rameen,",00:25:25.320,00:25:29.300
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,383.0,,What do you think? I...,What do you think?  I...,00:25:29.300,00:25:32.090
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,384.0,,was thinking of going to Umar Uncle,was thinking of going to Umar Uncle,00:25:32.090,00:25:37.980
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,385.0,,I’m just waiting for a proper living,I'm just waiting for a proper living,00:25:37.980,00:25:45.360
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,386.0,,You don’t need to worry.,You don't need to worry.,00:25:45.360,00:25:49.590
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,387.0,,"and as far as the job goes,","and as far as the job goes,",00:25:49.590,00:25:53.970
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,388.0,,Drink your coffee.,Drink your coffee.,00:25:53.970,00:25:55.690
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,389.0,,"Thank you, my friend.","Thank you, my friend.",00:25:55.690,00:26:10.950
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,390.0,,Here.,Here.,00:26:10.950,00:26:13.000
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,391.0,,Eat through my hands.,Eat through my hands.,00:26:13.000,00:26:15.450
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,392.0,,Eat!,Eat!,00:26:15.450,00:26:17.210
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,393.0,,What am I telling you?,What am I telling you?,00:26:17.210,00:26:19.890
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,394.0,,You haven’t eaten,You haven't eaten,00:26:19.890,00:26:22.470
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,395.0,,- Eat.,- Eat.,00:26:22.470,00:26:24.780
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,396.0,,Give me poison.,Give me poison.,00:26:24.780,00:26:27.560
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,397.0,,Your brother is already troubling me.,Your brother is already troubling me.,00:26:27.560,00:26:30.560
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,398.0,,Now you're also troubling me.,Now you're also troubling me.,00:26:30.560,00:26:33.480
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,399.0,,Why does Dad always do this to us?,Why does Dad always do this to us?,00:26:33.480,00:26:35.600
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,400.0,,"Every time there’s a moment of happiness,","Every time there's a moment of happiness,",00:26:35.600,00:26:39.740
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,401.0,,We were all so excited,We were all so excited,00:26:39.740,00:26:43.910
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,402.0,,"Phuppo, I’ve seen it in Rameen' eyes;","Phuppo, I’ve seen it in Rameen’s eyes;",00:26:43.910,00:26:50.100
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,403.0,,No one could love him more than she does.,No one could love him more than she does.,00:26:50.100,00:26:53.140
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,404.0,,You should talk to Dad. Explain to him.,You should talk to Dad.  Explain to him.,00:26:53.140,00:26:56.090
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,405.0,,"If you explain, he’ll agree.","If you explain, he'll agree.",00:26:56.090,00:27:00.040
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,406.0,,"Okay, all right.","Okay, all right.",00:27:00.040,00:27:02.980
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,407.0,,I'll talk to him.,I'll talk to him.,00:27:02.980,00:27:04.590
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,408.0,,I’ll convince him.,I'll convince him.,00:27:04.590,00:27:06.460
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,409.0,,You don’t worry at all.,You don't worry at all.,00:27:06.460,00:27:08.790
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,410.0,,But promise me you won't cry anymore.,But promise me you won't cry anymore.,00:27:08.790,00:27:12.720
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,411.0,,And eat eat something from my hands?,And eat something from my hands?,00:27:12.720,00:27:16.450
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,412.0,,"Come on, open your mouth quickly.","Come on, open your mouth quickly.",00:27:16.450,00:27:18.950
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,413.0,,Good.,Good.,00:27:18.950,00:27:20.970
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,414.0,,"Good, very good.","Good, very good.",00:27:20.970,00:27:23.770
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,415.0,,That's more like it.,That's more like it.,00:27:23.770,00:27:39.020
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,416.0,,"Where are you, Shahzar? I’ve been","Where are you, Shahzar?  I've been",00:27:39.020,00:27:43.400
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,417.0,,Do you have any idea how worried I am,Do you have any idea how worried I am,00:27:43.400,00:27:46.760
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,418.0,,"I'm really sorry, Rameen.","I'm really sorry, Rameen.",00:27:46.760,00:27:48.410
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,419.0,,"Actually, there’s been some tension","Actually, there’s been some tension",00:27:48.410,00:27:51.570
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,420.0,,Is everything all right?,Is everything all right?,00:27:51.570,00:27:53.880
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,421.0,,"No, there’s tension at my house too.","No, there's tension at my house too.",00:27:53.880,00:27:57.140
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,422.0,,Your proposal got rejected by Dad,Your proposal got rejected by Dad,00:27:57.140,00:28:01.790
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,423.0,,He wants me to marry,He wants me to marry,00:28:01.790,00:28:06.870
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,424.0,,What?,What?,00:28:06.870,00:28:08.220
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,425.0,,He did that?,He did that?,00:28:08.220,00:28:12.090
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,426.0,,"Okay, I... I'll call you.","Okay, I... I'll call you.",00:28:12.090,00:28:24.380
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,427.0,,Why don’t you go to,Why don’t you go to Umar,00:28:24.380,00:28:26.780
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,428.0,,and talk to him about the proposal?,and talk to him about the proposal?,00:28:26.780,00:28:30.220
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,429.0,,It doesn’t seem appropriate for me,It doesn't seem appropriate for me,00:28:30.220,00:28:32.430
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,430.0,,Why don't you go and talk to him?,Why don't you go and talk to him?,00:28:32.430,00:28:36.180
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,431.0,,"I could go, but you know your dad.","I could go, but you know your dad.",00:28:36.180,00:28:39.060
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,432.0,,Who knows what his reaction will be?,Who knows what his reaction will be?,00:28:39.060,00:28:40.840
Shehr E Malal,,,,,,,,3.0,https://www.youtube.com/watch?v=nWRJYr6ZU2Q,433.0,,He will divorce me,He will divorce me,00:28:40.840,00:28:44.100
