Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre
Baylgam,00:02:58.960,تم عزت دار بھی ہو، خاندانی بھی ہو,8,"You are honorable, family-oriented,",4,,
Baylgam,00:03:01.320,اور امیر بھی ہو،,4,"and rich too,",3,,
Baylgam,00:03:09.000,اس نے تم سے شادی کر کے تمہیں [ __ ] کیا,12,she married you and defamed you,6,,
Baylgam,00:03:18.200,اور پھر راتوں رات مشہور ہو گئی,7,and then she got famous overnight,6,,
Baylgam,00:03:27.360,کیونکہ وہ یہی چاہتی تھی۔,5,because that is what she wanted.,6,,
Baylgam,00:03:37.720,جب سے وہ ویڈیو وائرل ہوئی ہے،,7,"Since that video has gone viral,",6,,
Baylgam,00:03:40.320,کیا آپ کو اندازہ ہے کہ مجھے,7,do you have any idea how I am getting,9,,
Baylgam,00:03:51.760,گھر والوں، باہر کے لوگوں کی طرف سے,8,"From family, outsiders,",3,,
Baylgam,00:04:00.160,مجھے اتنی زیادہ فون کالز آرہی ہیں کہ,8,I am getting so many phone calls that,8,,
Baylgam,00:04:15.280,افنان، اگر آپ کو میری بات پر یقین نہیں آتا تو,11,"Afnan, if you don't believe me,",6,,
Baylgam,00:04:18.600,جا،,1,"then go,",2,,
Baylgam,00:04:20.080,سوشل میڈیا کھولیں،,3,"go open social media,",4,,
Baylgam,00:04:29.120,یہ رمشا جیسی لڑکیوں سے بھرا پڑا ہے،,8,"it is full of girls like Ramsha,",7,,
Baylgam,00:04:41.760,جنہوں نے آپ جیسے لڑکوں کو,6,who have trapped guys like you,6,,
Baylgam,00:05:00.280,اور ویسے,2,"And by the way,",4,,
Baylgam,00:05:02.400,آپ رمشا کی زندگی کے پہلے آدمی نہیں ہیں،,9,you are not the first man,6,,
Baylgam,00:05:05.200,میں نہیں جانتی آپ سے پہلے کتنے آدمی ہیں…,9,I don’t know how many men before you…,8,,
Baylgam,00:05:09.080,کافی ہے۔,2,enough.,1,,
Baylgam,00:05:17.960,رمشا اس قسم کی لڑکی نہیں ہے،,7,"Ramsha is not that type of girl,",7,,
Baylgam,00:05:29.120,اس نے خود کو بدل لیا ہے۔,7,she has changed herself.,4,,
Baylgam,00:05:33.640,وہ تبدیل نہیں ہوئی،,4,"She hasn’t changed,",3,,
Baylgam,00:05:41.720,اس نے صرف اس کردار کو اپنایا،,7,"she just put on this character,",6,,
Baylgam,00:05:53.560,اور وہ اس میں کامیاب ہوگئی۔,6,and she got successful in it.,6,,
Baylgam,00:06:05.440,اور میری بیٹی،,3,"And my daughter,",3,,
Baylgam,00:06:10.440,میری بیٹی کے ساتھ غلط ہوا۔,6,wrong happened to my daughter.,5,,
Baylgam,00:06:28.880,مجھے اندازہ ہے کہ,4,I have an idea that,5,,
Baylgam,00:06:31.320,آپ بچوں کی وجہ سے پریشان ہیں۔,7,you are worried because,4,,
Baylgam,00:06:34.440,بھائی میں نے علیزے سے بات کرنے کی کوشش کی,10,"Brother I have tried talking to Alizey,",7,,
Baylgam,00:06:38.200,لیکن اس نے مجھے کوئی جواب نہیں دیا۔,8,but she doesn’t give me,5,,
Baylgam,00:06:42.440,آپ افنان سے ضرور بات کریں،,6,"You must talk to Afnan,",5,,
Baylgam,00:06:44.840,درحقیقت میں آپ دونوں کو,5,"in fact, I would suggest you make both",8,,
Baylgam,00:06:49.280,تم ٹھیک کہتے ہو،,4,"You are right,",3,,
Baylgam,00:06:51.880,میں بھی یہی سوچ رہا ہوں،,6,"that is what I am thinking too,",7,,
Baylgam,00:06:53.680,گھر کا ماحول,3,the environment of the house,5,,
Baylgam,00:06:57.120,بھائی ہم نے انہیں,4,"Brother, we got them hooked up",6,,
Baylgam,00:07:04.720,اور میں نے سوچا کہ میری بیٹی,7,and I thought that my daughter,6,,
Baylgam,00:07:09.280,لیکن یہاں سب کچھ الٹا ہے۔,6,but everything is upside down here.,6,,
Baylgam,00:07:43.480,میں نہیں رہ سکتا، کوشش کریں اور سمجھیں،,8,"I cannot stay, try and understand,",6,,
Baylgam,00:07:46.600,میں کچھ سمجھنا نہیں چاہتا,5,I don’t want to understand,5,,
Baylgam,00:07:48.920,اگر تم آج یہاں نہ ٹھہرو تو,7,"if you don’t stay here today,",6,,
Baylgam,00:07:52.800,ٹھیک ہے اب تم دیکھو،,5,"okay now you see,",4,,
Baylgam,00:07:57.320,اب یہ آپ پر منحصر ہے کہ آپ اسے,9,Now it’s up to you if you think it,9,,
Baylgam,00:08:02.160,یہ کیا ہے؟,3,What is this?,3,,
Baylgam,00:08:04.520,تم بہت خود غرضی سے کام لے رہے ہو۔,9,You are acting very selfishly.,5,,
Baylgam,00:08:07.400,انسان کبھی کبھی,3,A person sometimes becomes selfish,5,,
Baylgam,00:08:20.160,افنان مجھ سے دور رہو۔,5,"Afnan, stay away from me.",5,,
Baylgam,00:08:25.320,پلیز مجھ سے دور رہو۔,5,Please stay away from me.,5,,
Baylgam,00:08:28.880,علیزی، ٹھنڈا ہو جاؤ اور میری بات سنو،,8,"Alizey, cool down and listen to me,",7,,
Baylgam,00:08:31.360,میں تم سے کہہ رہا ہوں کہ تم…,8,I am telling you that you…,6,,
Baylgam,00:08:34.560,تم نے وہی کیا جو تم چاہتے تھے۔,8,you did what you wanted to.,6,,
Baylgam,00:08:43.280,میں وہ کچھ نہیں سننا چاہتا جو,7,I don’t want to listen to anything,7,,
Baylgam,00:08:46.720,مجھے آپ سے، آپ کے وجود سے،,7,"I am hating you, your existence,",6,,
Baylgam,00:09:03.360,تم نے کیا سوچا افنان,5,what did you think Afnan?,5,,
Baylgam,00:09:06.160,تم نے کیا سوچا کہ میں ایک,7,What did you think that I will cry like a,10,,
Baylgam,00:09:11.720,ہرگز نہیں،,2,"Not at all,",3,,
Baylgam,00:09:13.560,تم نے مجھے زندہ رہتے ہوئے مارا ہے،,8,you have killed me,4,,
Baylgam,00:09:15.600,لیکن میں تمہیں اور وہ رمشا کو مار ڈالوں گا۔,10,but I will kill you and that Ramsha.,8,,
Baylgam,00:09:21.080,سنو علیزی…,2,Listen Alizey…,2,,
Baylgam,00:09:22.000,اب ذرا انتظار کرو اور دیکھو میں کیا کرتا ہوں۔,10,Now just wait and watch what I do.,8,,
Baylgam,00:09:25.360,علیزے، میری بات سنو، تم ناراض ہو..,7,"Alizey, listen to me, you are angry ..",8,,
Baylgam,00:09:27.760,نہیں افنان، میں ناراض نہیں ہوں، مجھے,7,"No Afnan, I am not angry,",6,,
Baylgam,00:09:36.480,لگتا ہے تم میری بات نہیں سن رہے,8,I guess you are not listening,6,,
Baylgam,00:09:40.000,بس انتظار کرو اور دیکھو میں تمہارے ساتھ کیا کرتا ہوں۔,11,just wait and watch I do now with you.,9,,
Baylgam,00:11:22.040,علیزے؟,1,Alizey?,1,,
Baylgam,00:11:23.040,علیزے، براہ کرم میری بات سنیں،,6,"Alizey, please listen to me,",5,,
Baylgam,00:11:24.800,ہم اس بارے میں بات کر سکتے ہیں۔,8,"we can talk about this, please.",6,,
Baylgam,00:11:26.080,افنان تم جاؤ یہاں سے۔,5,"Afnan, go away from here.",5,,
Baylgam,00:11:27.640,علیزی، براہ مہربانی.,3,"Alizey, please.",2,,
Baylgam,00:11:28.560,میں تمہارا چہرہ بھی نہیں دیکھنا چاہتا۔,7,I don’t even want to see your face.,8,,
Baylgam,00:11:30.680,میں تم سے کہہ رہا ہوں کہ چلے جاؤ!,9,I am telling you to go away!,7,,
Baylgam,00:11:32.520,علیزی، ایسا مت کرو، علیزی،,5,"Alizey, don’t do this, Alizey,",5,,
Baylgam,00:11:34.440,خاموش۔  چلے جاؤ!,3,Quiet. Go away!,3,,
Baylgam,00:14:22.000,افنان میں سوچ بھی نہیں سکتا تھا,7,I couldn’t even imagine Afnan,5,,
Baylgam,00:14:32.800,ٹھیک ہے تم رو کیوں رہی ہو,7,okay so why are you crying?,6,,
Baylgam,00:14:37.920,یہ رونے کا وقت نہیں ہے۔,6,This is not the time to cry.,7,,
Baylgam,00:14:46.920,میں رو نہیں رہا،,4,"I am not crying,",4,,
Baylgam,00:14:49.160,یہ خوشی کے آنسو ہیں۔,5,these are the tears of joy.,6,,
Baylgam,00:14:58.680,میں خوش ہوں  اب سے,5,I am happy.,3,,
Baylgam,00:15:01.240,ہماری زندگی کا ہر لمحہ,5,Every moment of our life,5,,
Baylgam,00:15:07.680,خوشیوں اور ہنسیوں سے بھرا ہو گا،,7,"will be full of happiness and laughter,",7,,
Baylgam,00:15:11.960,کوئی غم نہیں ہوگا۔,4,there won’t be any sorrow.,5,,
Baylgam,00:15:28.400,میں پاگل تھا،,3,"I was mad,",3,,
Baylgam,00:15:30.560,میں پاگل تھا کہ مجھے تم سے پیار ہو گیا،,10,"I was mad that I fell in love with you,",10,,
Baylgam,00:15:35.360,خالہ نے تو مجھ سے بھی کہا تھا کہ ایسی لڑکیاں,11,Aunt even told me such girls,6,,
Baylgam,00:15:42.200,میں نے تم سے شادی کر کے تمہیں,8,"I married you, made you",5,,
Baylgam,00:15:48.120,میں نے اپنے والد سے جو وعدہ کیا تھا وہ پورا کیا,12,I fulfilled the promise I made to my dad,9,,
Baylgam,00:15:55.480,تم نے مجھے پورے معاشرے میں [ __ ] کیا، اور کچھ نہیں۔,13,"You defamed me in the whole society,",7,,
Baylgam,00:16:03.640,بتا میری محبت میں کمی کہاں رہ گئی,8,Tell me where did my love fall short,8,,
Baylgam,00:16:09.320,کہ تم نے مجھے دھوکہ دیا؟,6,that you cheated on me?,5,,
Baylgam,00:16:11.000,افنان، میں نے تمہیں دھوکہ نہیں دیا،,7,"Afnan, I didn’t cheat you,",5,,
Baylgam,00:16:14.920,اگر میں اپنے پاپا سے وعدہ نہ کرتا تو,9,"If I hadn’t promised my Dad,",6,,
Baylgam,00:16:17.840,میں تمہیں اٹھا کر,4,I would have taken you and thrown you,8,,
Baylgam,00:16:24.120,مجھے اپنے آپ میں گھن آتی ہے کہ,8,I feel disgusted in myself that,6,,
Baylgam,00:16:37.520,میں تم سے کہہ رہا ہوں کہ مجھے,8,I am telling you not to show me,8,,
Baylgam,00:16:40.920,نہیں افنان تمہیں کیا ہوا ہے؟,6,"No Afnan, what is wrong with you?",7,,
Baylgam,00:16:42.840,تم یہ کیسے کہہ سکتے ہو افنان؟,7,"How can you say this, Afnan?",6,,
Baylgam,00:16:44.480,مجھے چھوڑ دو۔,3,Leave me.,2,,
Baylgam,00:16:46.040,افنان ایسا کچھ نہیں ہے,5,"Afnan there is nothing like this,",6,,
Baylgam,00:16:47.880,رمشا ایسا مت کرو۔,4,Ramsha don’t do this.,4,,
Baylgam,00:16:48.960,تم جو کہہ رہے ہو اس سے مجھے تکلیف ہو رہی ہے,12,"What you are saying is hurting me,",7,,
Baylgam,00:16:50.520,مر جاؤں گا!,3,Die!,1,,
Baylgam,00:16:57.000,مرنا ہے تو مر جا۔,5,"If you want to die, then go die.",8,,
Baylgam,00:17:06.880,اور جو کچھ تم نے کیا اس کے بعد,9,"And after what you have done,",6,,
Baylgam,00:19:16.720,مجھے یقین نہیں آ رہا تھا کہ یہ ویڈیو,9,I couldn’t believe this video,5,,
Baylgam,00:19:20.440,ویڈیو میری توقع سے زیادہ وائرل ہو گئی۔,8,the video went viral more than,6,,
Baylgam,00:19:26.440,ہاں صدف؟,2,"Yes, Sadaf?",2,,
Baylgam,00:19:28.600,یار مجھے,2,"Dude, I have been getting",5,,
Baylgam,00:19:32.000,صبح سے یوٹیوبرز اور چینلز کی اتنی کالیں آرہی ہیں,10,and channels since morning,4,,
Baylgam,00:19:34.800,مجھے لگتا ہے کہ یہ,5,I feel that it might be trending,7,,
Baylgam,00:19:40.160,جی ہاں، آپ ٹھیک کہتے ہیں،,6,"Yes, you are right,",4,,
Baylgam,00:19:41.640,یہ ویڈیو اس طرح وائرل ہوا جیسے جنگل میں آگ پھیل گئی ہو۔,13,this video got viral like fire spreads,7,,
Baylgam,00:19:46.400,ٹھیک ہے باقی,3,Okay I will give you rest of,7,,
Baylgam,00:19:49.320,اوکے بائے۔,2,Okay bye.,2,,
Baylgam,00:19:53.120,میں جانتا تھا،,3,"I Knew,",2,,
Baylgam,00:19:54.640,میں جانتا تھا کہ میں تمہیں یہاں تلاش کروں گا۔,10,I knew that I would find you here.,8,,
Baylgam,00:19:57.480,کیسی ہو رمشا؟,3,"How are you, Ramsha?",4,,
Baylgam,00:19:59.680,ارے بیٹھو، بتاؤ کیا لینا پسند کرو گے,8,"Hey, sit, tell me what would you like",8,,
Baylgam,00:20:03.360,ویسے آپ کو دیکھ کر مجھے لگتا ہے کہ,9,"By the way, by looking at you I feel",9,,
Baylgam,00:20:07.440,مجھے,1,I feel like drinking,4,,
Baylgam,00:20:10.280,ڈارلنگ، تم بلا وجہ ناراض ہو رہی ہو،,8,"Darling, you are getting angry",5,,
Baylgam,00:20:12.760,تمہیں میرا شکر گزار ہونا چاہیے۔,6,you should be grateful to me.,6,,
Baylgam,00:20:23.040,میں نے سنا ہے کہ افنان قاسم نے,8,I have heard that Afnan Qasim hid,7,,
Baylgam,00:20:34.560,یہ اچھی بات ہے کہ لوگوں کو,7,It’s good that people found out about,7,,
Baylgam,00:20:45.640,دیکھو رمشا,2,"Look Ramsha,",2,,
Baylgam,00:20:49.240,یہ میرا اور افنان کا ذاتی معاملہ تھا،,8,"This was my and Afnan’s personal matter,",7,,
Baylgam,00:20:51.560,آپ کو اس میں دخل دینے کی ضرورت نہیں تھی۔,10,you didn’t have to interfere in it.,7,,
Baylgam,00:20:54.080,اور صرف اپنی سستی شہرت کی وجہ سے,8,"And just because of your cheap fame,",7,,
Baylgam,00:20:58.400,سمجھنے کی کوشش کرو یار۔,5,"Try to understand, dude.",4,,
Baylgam,00:21:02.320,سب کچھ بھول جاؤ، آئیے ایک معاہدہ کرتے ہیں،,9,"Forget everything, let’s make a deal,",6,,
Baylgam,00:21:04.640,جو ہم دونوں کے لیے فائدہ مند ہوگا۔,8,that will be beneficial for both of us.,8,,
Baylgam,00:21:15.960,آپ مجھے,2,You give me some personal details,6,,
Baylgam,00:21:19.600,کچھ ویڈیوز یا تصاویر وغیرہ دیں،,6,"some videos or pictures, etc,",5,,
Baylgam,00:21:31.480,مجھے اس کے اچھے پیسے ملیں گے جو,8,I will get good money for it that,8,,
Baylgam,00:21:47.280,اور اگر کوئی آپ سے کچھ پوچھے تو,8,And if anyone asks you anything,6,,
Baylgam,00:21:49.680,آپ براہ راست مجھ پر,5,you can straight up blame me for,7,,
Baylgam,00:22:00.040,میں آپ کو مشورہ دوں گا کہ آپ,8,I would suggest you even cry and,7,,
Baylgam,00:22:13.400,آج کل یہی سب کچھ ہو رہا ہے,8,"This is all that is happening nowadays,",7,,
Baylgam,00:22:15.880,مجھے ابھی آپ کا چہرہ ٹوٹنے کا احساس ہے۔,9,I feel like breaking your face right now.,8,,
Baylgam,00:22:17.840,کیا تم میں کوئی شرم,5,Do you have any shame,5,,
Baylgam,00:22:22.520,تم صرف,2,You are ruining your life hereafter just,7,,
Baylgam,00:22:27.040,تم جیسی لڑکیاں آزمائش ہیں!,5,Girls like you are a trial!,6,,
Baylgam,00:22:30.680,میری اور افنان کی تمام تصویریں ابھی ڈیلیٹ کر دیں۔,10,Delete all the pictures of myself,6,,
Baylgam,00:22:38.280,اگر آپ نے انہیں ڈیلیٹ نہیں کیا تو,8,"If you didn’t delete them,",5,,
Baylgam,00:22:42.840,کیا آپ سمجھتے ہیں؟,4,do you understand?,3,,
Baylgam,00:23:00.960,انہیں حذف کر دیا گیا ہے۔,6,They have been deleted.,4,,
Baylgam,00:23:04.440,اگر تم نے کبھی میرے اور افنان کے درمیان آنے کی کوشش کی,13,If you ever try to come between,7,,
Baylgam,00:23:09.040,یا ہمارے معاملات میں مداخلت کی تو,7,"or interfere in our matters,",5,,
Baylgam,00:23:12.240,یہ تمہارے لیے اچھا نہیں ہو گا۔,7,it won’t be good for you.,6,,
Baylgam,00:23:49.720,دیکھو میں جانتا ہوں کہ,5,Look I know that,4,,
Baylgam,00:23:53.040,میں نے جو کیا ہے اس نے,7,what I have done has really,6,,
Baylgam,00:23:57.760,لیکن,1,but what will we get,5,,
Baylgam,00:24:09.920,مجھے بات کرنے کا موقع دیں۔,6,Give me a chance to talk.,6,,
Baylgam,00:24:22.040,کم از کم میری بات تو سن لو۔,8,At least listen to me.,5,,
Baylgam,00:24:39.960,آپ مجھ سے کیا سننا چاہتے ہیں؟,7,What do you want me to hear?,7,,
Baylgam,00:24:52.360,سننے کو کیا رہ گیا افنان؟,6,"What is left to listen, Afnan?",6,,
Baylgam,00:25:03.800,کیا میں,2,Should I listen to the stories,6,,
Baylgam,00:25:14.600,یا میں,2,Or should I listen to the stories,7,,
Baylgam,00:25:16.800,یا مجھے لگتا ہے کہ آپ مجھے بتانا چاہتے ہیں کہ,11,or I guess you want to tell me,8,,
Baylgam,00:25:31.160,ثابت کرنا تم جیسے آدمی کی پرانی عادت ہے۔,9,It is an old habit of a man like you to prove,12,,
Baylgam,00:25:37.440,میں تمہارا غصہ سمجھتا ہوں، علیزی۔,6,"I understand your anger, Alizey.",5,,
Baylgam,00:25:51.120,اور میں یہ بھی مانتا ہوں کہ,7,And I even accept that,5,,
Baylgam,00:25:53.600,میں نے غلطی کی ہے کہ,6,I made a mistake that,5,,
Baylgam,00:26:06.240,آپ سے بات نہیں کی،,5,"didn’t discuss it with you,",5,,
Baylgam,00:26:09.840,اوہ،,1,"Oh,",1,,
Baylgam,00:26:11.240,تم مجھے مطلع کرنا چاہتے تھے؟,6,you wanted to inform me?,5,,
Baylgam,00:26:22.640,آپ کا کیا خیال ہے؟  کیا,6,What do you think?,4,,
Baylgam,00:26:24.360,میں آپ کو,3,I would have welcomed you,5,,
Baylgam,00:26:26.000,میں,1,I would have decorated,4,,
Baylgam,00:26:37.240,میں تمہاری شادی قبول کر لیتا؟,6,I would have accepted your marriage?,6,,
Baylgam,00:26:49.800,مجھے بتائیں، کیا آپ کا خیال ہے؟,7,"Tell me, is that what you think?",7,,
Baylgam,00:26:52.840,نہیں، آپ نے ایسا نہیں کیا ہوگا۔,7,"No, you wouldn’t have done that.",6,,
Baylgam,00:26:58.200,افنان، سب کچھ چل رہا تھا،,6,"Afnan, everything was going on,",5,,
Baylgam,00:27:13.400,پھر شادی کرنے کی کیا ضرورت تھی۔,7,then what was the need to get married?,8,,
Baylgam,00:27:17.120,تم نے اس لڑکی کو میرے پاس لا کر,9,You brought that girl to my position,7,,
Baylgam,00:27:30.600,تم نے اسے اپنا نام دیا،,6,"You gave her your name,",5,,
Baylgam,00:27:34.160,یہ سب کیوں کیا؟,4,why did you do all this?,6,,
Baylgam,00:27:42.120,کیا کہہ رہے ہو؟,4,What are you saying?,4,,
Baylgam,00:27:45.920,آپ کی سوچ میں کیا خرابی ہے؟,7,What is wrong with your thinking?,6,,
Baylgam,00:28:01.400,آپ جانتے ہیں کہ,4,You know what is the problem,6,,
Baylgam,00:28:17.120,جب آپ کا شوہر,4,When your husband is doing,5,,
Baylgam,00:28:22.000,اس سے آپ کو کوئی فرق نہیں پڑتا,8,it doesn't make any difference to you,7,,
Baylgam,00:28:33.920,لیکن جب وہ کسی کو حلال طور پر قبول کر کے,11,but when they lawfully accept,5,,
Baylgam,00:28:38.600,آپ خواتین کو,3,you women have an objection,5,,
Baylgam,00:28:53.520,یہ آپ کے معیار پر پورا نہیں اترتا۔,8,it doesn’t get up to your standards.,7,,
Baylgam,00:28:59.640,آپ کے معیار کیا ہیں؟,5,What are your standards?,4,,
Baylgam,00:29:11.040,وہ قابل رحم لڑکی؟,4,That pathetic girl?,3,,
Baylgam,00:29:19.720,وہ ٹک ٹوکر جو,4,That TikToker who eloped,4,,
Baylgam,00:29:21.560,!,1,Enough!,1,,
Baylgam,00:29:28.760,اس کے بعد ایک لفظ بھی مت کہنا، علیزی،,9,"Don’t say a word after that, Alizey,",7,,
Baylgam,00:29:42.480,اب وہ میری بیوی ہے۔,5,she is my wife now.,5,,
Baylgam,00:29:46.720,تم نے کبھی میری اتنی عزت نہیں کی،,8,"You never got me respected so much,",7,,
Baylgam,00:29:56.560,آج تمہیں اس کے لیے تکلیف ہو رہی ہے؟,9,today you are feeling hurt for her?,7,,
Baylgam,00:29:59.000,افنان، میں تم سے بات نہیں کرنا چاہتا۔,8,"Afnan, I don’t want to talk to you.",8,,
Baylgam,00:30:19.480,ایک منٹ انتظار کریں۔,4,Wait a minute.,3,,
Baylgam,00:30:22.760,ہاں، یہ غلط ہے۔,4,"Yes, this is wrong.",4,,
Baylgam,00:30:25.960,کیا؟,1,What?,1,,
Baylgam,00:30:26.960,کہ آپ نے بغیر دیکھے کال کاٹ دی۔,8,That you cut the call without,6,,
Baylgam,00:30:29.920,تمہیں کیا لگتا ہے،,4,"What do you think,",4,,
Baylgam,00:30:33.080,نہیں لیکن ایک سوال ضرور ہونا چاہیے کہ کیا,9,"No but there has to be a question,",8,,
Baylgam,00:30:36.080,آپ مجھ پر شک کریں گے؟,6,that will you ever doubt me?,6,,
Baylgam,00:30:40.640,سچ پوچھیں…,2,To be honest…,3,,
Baylgam,00:30:45.000,ایک منٹ انتظار کریں۔,4,Wait a minute.,3,,
Baylgam,00:30:48.160,آپ اس میں شرکت کیوں نہیں کرتے؟,7,Why don’t you attend it?,5,,
Baylgam,00:30:49.640,کال اٹینڈ کرنا بہت ضروری نہیں ہے۔,7,It is not very important to attend the call.,9,,
Baylgam,00:30:52.360,بتاؤ کبھی میری محبت پر شک کرو گے؟,8,"tell me, will you ever doubt my love?",8,,
Baylgam,00:30:58.440,ام,1,"Umm,",1,,
Baylgam,00:30:59.640,ایک کام کرو تم کال پر بات کرو,8,"do one thing, you talk on the call,",8,,
Baylgam,00:31:02.440,ارے، نہیں، یہ کوئی اہم کال نہیں ہے۔,8,"Hey, no, it is not an important call.",8,,
Baylgam,00:31:05.640,کال اٹھاؤ۔,2,Pick up the call.,4,,
Baylgam,00:31:13.320,دیکھو میں جانتا ہوں کہ تم,6,Look I know you are feeling,6,,
Baylgam,00:31:18.200,لیکن میں صرف یہ واضح کرنا چاہتا ہوں کہ ہمارے درمیان,11,but I just want to clears that,7,,
Baylgam,00:31:20.320,صرف عارضی دوستی تھی,4,we just had temporary friendship,5,,
Baylgam,00:31:23.600,جو اب نہیں ہے،,4,"which is not there anymore,",5,,
Baylgam,00:31:26.360,افنان، میں تمہیں کسی کے ساتھ شیئر نہیں کر سکتا،,10,"Afnan, I can’t share you with anyone,",7,,
Baylgam,00:31:30.600,اور یہ کہ رمشا تمہیں,5,And that Ramsha wants to take you,7,,
Baylgam,00:31:34.320,میں اسے اچھی طرح جانتا ہوں۔,6,I know it very well.,5,,
Baylgam,00:31:36.680,پلیز، آپ مجھے چھوڑ کر نہیں جائیں گے،,8,"Please, you won’t leave me,",5,,
Baylgam,00:31:38.640,پلیز مجھے مت چھوڑیں، میں,5,"Please don’t leave me, I will get mad",8,,
Baylgam,00:31:42.480,ہاں ہاں علیزے,3,"Yes, yes, Alizey,",3,,
Baylgam,00:31:46.080,لیکن مجھ پر بھروسہ کرو,5,but trust me,3,,
Baylgam,00:31:47.480,میں تم سے بہت پیار کرتا ہوں میں,8,I love you a lot too I can’t even,9,,
Baylgam,00:31:52.640,اور میں تم سے وعدہ کرتا ہوں کہ,8,and I promise you,4,,
Baylgam,00:31:55.840,پلیز اپنے دل سے اس بے قراری کو نکال دو,10,please take out this insecurity,5,,
Baylgam,00:31:58.720,میرے,1,there is nothing between me,5,,
Baylgam,00:32:01.920,میں صرف تمہارا ہوں۔  بس تمہارا۔,6,I am just yours. Just yours.,6,,
Baylgam,00:32:16.840,ہیلو افنان۔,2,Hello Afnan.,2,,
Baylgam,00:32:19.280,جب میں آپ سے بات نہیں کرنا چاہتا تو,9,When I don’t want to talk to you,8,,
Baylgam,00:32:21.840,آپ,1,then why are you continuously,5,,
Baylgam,00:32:25.240,اگر میں تمہیں فون نہیں کروں گا تو,8,"If I won’t call you,",5,,
Baylgam,00:32:27.760,اپنے ان دوستوں کو کال کریں,6,Call those friends of yours,5,,
Baylgam,00:32:35.680,جن سے آپ نے ویڈیو وائرل کرنے کا کہا ہے۔,10,who you have asked to get,6,,
Baylgam,00:32:40.320,تم مجھ پر یقین کیوں نہیں کرتے، افنان؟,8,"Why don’t you believe me, Afnan?",6,,
Baylgam,00:32:48.840,میں نے ایسا کچھ نہیں کیا،,6,"I haven’t done anything like that,",6,,
Baylgam,00:00:20.280,اوہ، تم مجھ سے بحث کرنا چاہتے تھے,8,"Oh, you wanted to discuss with me",7,,
Baylgam,00:00:22.800,کہ تم دوسری لڑکی سے شادی کر رہے ہو؟,9,that you are marrying another girl?,6,,
Baylgam,00:00:25.360,آپ کا کیا خیال ہے؟,5,What do you think?,4,,
Baylgam,00:00:26.720,میں آپ کو,3,I would have welcomed you,5,,
Baylgam,00:00:28.440,میں,1,I would have decorated,4,,
Baylgam,00:00:34.120,میں تمہاری شادی قبول کر لیتا؟,6,I would have accepted your marriage?,6,,
Baylgam,00:00:40.840,مجھے بتائیں، کیا آپ کا خیال ہے؟,7,"Tell me, is that what you think?",7,,
Baylgam,00:00:43.960,نہیں، آپ نے ایسا نہیں کیا ہوگا۔,7,"No, you wouldn’t have done that.",6,,
Baylgam,00:00:49.080,افنان، سب کچھ چل رہا تھا،,6,"Afnan, everything was going on,",5,,
Baylgam,00:00:54.240,پھر شادی کرنے کی کیا ضرورت تھی۔,7,then what was the need to get married?,8,,
Baylgam,00:00:57.680,تم نے اس لڑکی کو میرے پاس لا کر,9,You brought that girl to my position,7,,
Baylgam,00:01:05.040,تم نے اسے اپنا نام دیا،,6,"You gave her your name,",5,,
Baylgam,00:01:08.360,یہ سب کیوں کیا؟,4,why did you do all this?,6,,
Baylgam,00:01:14.120,کیا کہہ رہے ہو؟,4,What are you saying?,4,,
Baylgam,00:01:17.720,آپ کی سوچ میں کیا خرابی ہے؟,7,What is wrong with your thinking?,6,,
Baylgam,00:01:26.080,آپ جانتے ہیں کہ,4,You know what is the problem,6,,
Baylgam,00:01:33.560,جب آپ کا شوہر,4,When your husband is doing,5,,
Baylgam,00:01:38.240,اس سے آپ کو کوئی فرق نہیں پڑتا,8,it doesn't make any difference to you,7,,
Baylgam,00:01:44.160,لیکن جب وہ کسی کو حلال طور پر قبول کر کے,11,but when they lawfully accepts,5,,
Baylgam,00:01:49.040,آپ خواتین کو اس پر اعتراض ہوتا ہے،,8,"you women have an objection on that,",7,,
Baylgam,00:02:03.880,یہ آپ کے معیار پر پورا نہیں اترتا۔,8,it doesn’t get up to your standards.,7,,
Baylgam,00:02:09.960,آپ کے معیار کیا ہیں؟,5,What are your standards?,4,,
Baylgam,00:02:21.360,وہ قابل رحم لڑکی؟,4,That pathetic girl?,3,,
Baylgam,00:02:30.000,وہ ٹک ٹوکر جو,4,That TikToker who eloped,4,,
Baylgam,00:02:31.760,!,1,Enough!,1,,
Baylgam,00:02:39.120,اس کے بعد ایک لفظ بھی مت کہنا، علیزی،,9,"Don’t say a word after that, Alizey,",7,,
Baylgam,00:02:52.680,اب وہ میری بیوی ہے۔,5,she is my wife now.,5,,
Baylgam,00:02:56.920,تم نے کبھی میری اتنی عزت نہیں کی،,8,"You never got me respected so much,",7,,
Baylgam,00:02:59.160,کبھی میرے لیے ایسا سٹینڈ نہیں لیا،,7,"never took a stand like that for me,",8,,
Baylgam,00:03:07.080,آج تمہیں اس کے لیے تکلیف ہو رہی ہے؟,9,today you are feeling hurt for her?,7,,
Baylgam,00:03:09.080,افنان، میں تم سے بات نہیں کرنا چاہتا۔,8,"Afnan, I don’t want to talk to you.",8,,
Baylgam,00:03:30.160,ایک منٹ انتظار کریں۔,4,Wait a minute.,3,,
